Token,SHAP Importance,Importance Ratio,Cumulative Importance
turas,0.000895429402589798,3.632016464029648e-05,0.9914420050502106
 TA,0.0008941153064370155,3.626686262845255e-05,0.9914782719128391
UF,0.0008941153064370155,3.626686262845255e-05,0.9915145387754676
 mafia,0.0008913613412351836,3.61551570386485e-05,0.9915506939325063
boy,0.0008901039944776209,3.610415688038639e-05,0.9915867980893867
 Ley,0.0008871848694980145,3.598575212445783e-05,0.9916227838415111
 verdad,0.0008840430168643723,3.585831314981684e-05,0.9916586421546609
bas,0.0008813899203107275,3.575069896677094e-05,0.9916943928536277
 luz,0.0008805362491780876,3.571607258975398e-05,0.9917301089262175
ublik,0.000878523410301962,3.563442836502355e-05,0.9917657433545826
 Ou,0.0008785231038928032,3.5634415936538336e-05,0.9918013777705191
 trauma,0.0008768400162576684,3.556614699223593e-05,0.9918369439175113
uns,0.0008747338350596173,3.548071664155248e-05,0.9918724246341528
tancia,0.0008747338350596173,3.548071664155248e-05,0.9919079053507943
 sería,0.0008747338350596172,3.5480716641552476e-05,0.9919433860674358
 quedando,0.0008742984694739183,3.546305746071078e-05,0.9919788491248965
 mix,0.0008739645903309187,3.544951474544073e-05,0.992014298639642
 problemas,0.0008734490128145332,3.5428602030015263e-05,0.992049727241672
 joven,0.0008732681887017356,3.542126749138078e-05,0.9920851485091633
dera,0.0008712264225603296,3.533844992675942e-05,0.99212048695909
 defender,0.0008665472269058228,3.514865366134272e-05,0.9921556356127514
 notar,0.0008661627176810395,3.513305730242325e-05,0.9921907686700538
demia,0.0008648778311908245,3.508094008499245e-05,0.9922258496101388
t,0.0008639769310953826,3.5044398019592015e-05,0.9922608940081584
osi,0.0008631690094868343,3.501162732236669e-05,0.9922959056354808
sion,0.0008598974832710514,3.4878928563046726e-05,0.9923307845640438
wit,0.0008592994844496429,3.485467269699471e-05,0.9923656392367408
la,0.0008482256649239431,3.440549943195887e-05,0.9924000447361728
zó,0.0008470980184418815,3.435976014110459e-05,0.9924344044963139
áli,0.0008467716693826254,3.434652285904963e-05,0.992468751019173
 pa,0.0008459069147217831,3.431144691496692e-05,0.992503062466088
fra,0.0008382142459352812,3.399941896944611e-05,0.9925370618850574
ox,0.000834274385124445,3.383961140349445e-05,0.9925709014964609
vento,0.0008327890542291459,3.377936381445331e-05,0.9926046808602753
 Pac,0.0008324812142512738,3.3766877292738877e-05,0.992638447737568
 seme,0.0008320947902070152,3.375120326543103e-05,0.9926721989408335
jante,0.0008320947902070152,3.375120326543103e-05,0.9927059501440989
 pagar,0.0008316126962502798,3.3731648701073326e-05,0.9927396817927999
 Esti,0.0008311967468923994,3.371477707599987e-05,0.992773396569876
mad,0.0008311967468923994,3.371477707599987e-05,0.992807111346952
 Paco,0.0008311967468923994,3.371477707599987e-05,0.992840826124028
union,0.0008299595986803373,3.366459620566371e-05,0.9928744907202337
CL,0.0008297635774527277,3.365664524577879e-05,0.9929081473654795
 Qui,0.0008269113355449267,3.354095338287406e-05,0.9929416883188624
zá,0.0008269113355449267,3.354095338287406e-05,0.9929752292722454
 tomar,0.0008258490823209285,3.3497866555622555e-05,0.993008727138801
ula,0.0008240005735195042,3.342288784282556e-05,0.9930421500266438
gado,0.000814450221757094,3.303550906412983e-05,0.9930751855357078
 comunidad,0.0008064187334283538,3.270973801220459e-05,0.99310789527372
 Ja,0.0008050606896479925,3.265465340860681e-05,0.9931405499271286
 D,0.0008046335654271414,3.263732851177151e-05,0.9931731872556404
fia,0.0008007796868294865,3.248100853303761e-05,0.9932056682641734
mesa,0.0007973848644531134,3.234330866828243e-05,0.9932380115728418
 Car,0.0007959928156601058,3.228684476258184e-05,0.9932702984176043
ton,0.0007959928156601058,3.228684476258184e-05,0.9933025852623668
alde,0.0007959928156601059,3.228684476258184e-05,0.9933348721071293
ron,0.0007959928156601059,3.228684476258184e-05,0.9933671589518919
 Por,0.0007936398726529799,3.219140532630593e-05,0.9933993503572182
 ren,0.0007932197894390212,3.217436602488308e-05,0.993431524723243
 Sue,0.0007913716481763775,3.209940222009445e-05,0.9934636241254631
 Pak,0.0007899883626536889,3.204329376778846e-05,0.9934956674192309
istán,0.0007899883626536889,3.204329376778846e-05,0.9935277107129987
qué,0.0007880709134042265,3.1965518711230716e-05,0.9935596762317099
 ci,0.0007801901211019617,3.164586015067152e-05,0.9935913220918606
pr,0.0007769091821768705,3.151277959558877e-05,0.9936228348714562
 imágenes,0.0007754672052604812,3.145429051888513e-05,0.9936542891619751
tas,0.0007745967469231447,3.141898322382296e-05,0.9936857081451989
pe,0.0007728974423592998,3.1350056492855285e-05,0.9937170582016918
AD,0.0007683083566820151,3.1163915243902164e-05,0.9937482221169357
org,0.0007681841938521223,3.115887898486168e-05,0.9937793809959206
eh,0.0007681841938521223,3.115887898486168e-05,0.9938105398749054
 corre,0.0007679011870288488,3.114739973883079e-05,0.9938416872746443
cal,0.0007679011870288488,3.114739973883079e-05,0.9938728346743831
 record,0.0007639640942215919,3.09877044478898e-05,0.993903822378831
tale,0.0007596687517232365,3.081347793011462e-05,0.9939346358567611
 Vi,0.0007582119045158228,3.075438568869839e-05,0.9939653902424498
,0.0007521805042649328,3.05097416670812e-05,0.9939958999841169
 anti,0.0007519936403407464,3.0502162143254807e-05,0.9940264021462601
DE,0.0007457813586701046,3.0250181258533993e-05,0.9940566523275187
cist,0.0007431781185524804,3.0144589338727834e-05,0.9940867969168574
iso,0.000736356091996034,2.9867876147275807e-05,0.9941166647930046
 Ta,0.0007313701013724009,2.9665635747506076e-05,0.9941463304287521
chi,0.0007313701013724009,2.9665635747506076e-05,0.9941759960644996
bana,0.0007313701013724009,2.9665635747506076e-05,0.994205661700247
 cuenta,0.0007289628916194442,2.9567995158199712e-05,0.9942352296954052
 Ecuador,0.0007279057713115917,2.952511653090117e-05,0.9942647548119361
 especial,0.0007279057713115917,2.952511653090117e-05,0.994294279928467
 libertad,0.0007270251077220796,2.9489395293167318e-05,0.9943237693237601
cono,0.000725931414247801,2.944503319500868e-05,0.9943532143569551
varo,0.0007256067978839078,2.9431866194073225e-05,0.9943826462231492
 nota,0.0007242392748594284,2.937639709594574e-05,0.9944120226202452
 éste,0.0007207706367427652,2.9235703137147374e-05,0.9944412583233824
is,0.0007190340174696385,2.9165262857059354e-05,0.9944704235862394
 stan,0.0007171042193356272,2.908698690839483e-05,0.9944995105731478
 Segundo,0.0007170418313905305,2.908445634548174e-05,0.9945285950294933
uni,0.0007141801927770887,2.8968383335950637e-05,0.9945575634128293
 sim,0.0007092747837305069,2.87694114642603e-05,0.9945863328242935
ból,0.0007092747837305069,2.87694114642603e-05,0.9946151022357578
rda,0.0007035501966519015,2.8537212315347708e-05,0.9946436394480731
 Thom,0.000702963521083196,2.851341574000163e-05,0.994672152863813
 distinta,0.0007001840082618097,2.8400673894580217e-05,0.9947005535377076
 Dios,0.0006983677808243732,2.8327004569716494e-05,0.9947288805422773
ted,0.000692695811656969,2.8096939694251174e-05,0.9947569774819716
oni,0.0006916043304261708,2.8052667328512763e-05,0.9947850301493001
oval,0.0006916043304261707,2.8052667328512756e-05,0.9948130828166286
dez,0.0006916043304261707,2.8052667328512756e-05,0.9948411354839571
EC,0.0006916043304261707,2.8052667328512756e-05,0.9948691881512857
 andre,0.0006908340512641838,2.8021423473998447e-05,0.9948972095747597
 accident,0.0006902341336548866,2.7997089778592346e-05,0.9949252066645383
ales,0.0006902341336548866,2.7997089778592346e-05,0.994953203754317
 cantar,0.0006847653227547804,2.777526535368065e-05,0.9949809790196706
 Paola,0.0006845530074138146,2.7766653476387773e-05,0.995008745673147
 música,0.0006835308546821277,2.7725193194432518e-05,0.9950364708663414
sias,0.0006816477069388266,2.7648809466267148e-05,0.9950641196758077
 desa,0.0006774697564215245,2.747934457019768e-05,0.9950915990203778
 Se,0.0006736606566442382,2.7324840897834208e-05,0.9951189238612757
 esos,0.0006732651513147615,2.7308798517897655e-05,0.9951462326597935
 cambiar,0.0006730191941772189,2.7298822071173692e-05,0.9951735314818647
 ali,0.0006730191941772189,2.7298822071173692e-05,0.9952008303039359
menta,0.0006730191941772189,2.7298822071173692e-05,0.9952281291260071
fer,0.0006694335829127919,2.715338347927194e-05,0.9952552825094864
bt,0.0006679525081482199,2.709330852625134e-05,0.9952823758180126
ol,0.0006679525081482199,2.709330852625134e-05,0.9953094691265388
 mostra,0.0006617549701001158,2.6841925668350303e-05,0.9953363110522072
sumi,0.0006595773489347527,2.675359758908305e-05,0.9953630646497963
dores,0.0006595773489347527,2.675359758908305e-05,0.9953898182473854
 lugar,0.0006595773489347526,2.6753597589083045e-05,0.9954165718449745
yar,0.0006595773489347526,2.6753597589083045e-05,0.9954433254425635
 falt,0.0006552430521696807,2.6577791018903407e-05,0.9954699032335824
 mu,0.0006504290892432134,2.6382528359942372e-05,0.9954962857619424
sul,0.0006504290892432134,2.6382528359942372e-05,0.9955226682903023
 podría,0.0006493921950459481,2.634047013865734e-05,0.995549008760441
 suficiente,0.0006473388506943344,2.6257182941812862e-05,0.9955752659433827
 están,0.0006431438241042163,2.6087025410707853e-05,0.9956013529687935
 VI,0.0006420701047640049,2.6043473497959447e-05,0.9956273964422915
 í,0.000641189191453094,2.600774213109392e-05,0.9956534041844226
 vez,0.0006336517017204444,2.570200851628008e-05,0.9956791061929389
 Colo,0.0006334181978470749,2.5692537195480923e-05,0.9957047987301344
 número,0.0006277312835057578,2.5461866117923596e-05,0.9957302605962524
 dij,0.0006274276814208581,2.5449551492474842e-05,0.9957557101477449
ind,0.0006247996683212328,2.5342954737689727e-05,0.9957810531024825
ura,0.0006247996683212328,2.5342954737689727e-05,0.9958063960572202
 importancia,0.0006198939911666371,2.514397199107483e-05,0.9958315400292113
 peso,0.0006198939911666371,2.514397199107483e-05,0.9958566840012023
uta,0.0006190173682712373,2.510841465087996e-05,0.9958817924158532
era,0.0006188815904574262,2.5102907268011073e-05,0.9959068953231212
ble,0.0006174954088788092,2.504668134666976e-05,0.9959319420044678
uille,0.0006127893403693513,2.4855795071796867e-05,0.9959567977995396
rmo,0.0006127893403693513,2.4855795071796867e-05,0.9959816535946114
ter,0.0006113754510261322,2.4798445275620468e-05,0.996006452039887
 rus,0.0006087244464418828,2.4690915946469962e-05,0.9960311429558335
 inicio,0.0006061574071645736,2.4586792395333137e-05,0.9960557297482289
KI,0.0006060642719933251,2.458301467176971e-05,0.9960803127629007
ect,0.0006050709904967875,2.454272545702641e-05,0.9961048554883577
iva,0.0006050709904967875,2.454272545702641e-05,0.9961293982138147
 amigos,0.0006045278218207937,2.4520693596466003e-05,0.9961539189074112
 falsa,0.0006037745714330903,2.449014045847698e-05,0.9961784090478697
 cielo,0.0006033861054441868,2.4474383606364105e-05,0.996202883431476
UL,0.0006018100616832575,2.4410456546663242e-05,0.9962272938880227
 alia,0.0006007210661967597,2.4366285007011152e-05,0.9962516601730297
me,0.0005958061174353152,2.4166926187993167e-05,0.9962758270992177
 aquell,0.0005901995270202557,2.3939513187753596e-05,0.9962997666124055
 C,0.0005884348828759458,2.3867936170439337e-05,0.996323634548576
 diferente,0.0005871726066938468,2.381673606619576e-05,0.9963474512846422
tw,0.0005797915781537692,2.351734878785199e-05,0.99637096863343
rog,0.0005795138577620189,2.3506083968623177e-05,0.9963944747173986
 17,0.0005775562591022915,2.3426680382572415e-05,0.9964179013977812
pot,0.0005741777954002221,2.3289644053928824e-05,0.9964411910418352
 abu,0.0005736117055427961,2.3266682470622035e-05,0.9964644577243058
 pinta,0.0005720453336834908,2.3203147719972398e-05,0.9964876608720258
 mayoría,0.0005703717104047171,2.3135262666326536e-05,0.9965107961346921
 cont,0.0005680457356252841,2.3040917107990112e-05,0.9965338370518001
igo,0.0005680457356252841,2.3040917107990112e-05,0.9965568779689081
festa,0.0005648998070567373,2.291331280638268e-05,0.9965797912817145
IL,0.0005637088892526369,2.2865007121319307e-05,0.9966026562888358
 mental,0.000562757688264052,2.2826424764729837e-05,0.9966254827136005
 distintas,0.0005621428024910745,2.280148393472702e-05,0.9966482841975353
 Uri,0.0005574033906062443,2.260924519490303e-05,0.9966708934427302
 277,0.0005521568630893643,2.2396436968311633e-05,0.9966932898796985
fim,0.00054883577760296,2.226172799929427e-05,0.9967155516076978
oran,0.0005449684543742074,2.210486268307918e-05,0.9967376564703808
 ll,0.0005445875434411896,2.2089412277094654e-05,0.9967597458826579
 vue,0.0005397582344491692,2.18935271551836e-05,0.9967816394098131
stro,0.0005397582344491692,2.18935271551836e-05,0.9968035329369683
ler,0.0005393661558628082,2.1877623769872174e-05,0.9968254105607381
 sub,0.0005381031080492779,2.1826392366923702e-05,0.9968472369531051
 equipos,0.0005315152396048818,2.155917703332281e-05,0.9968687961301383
 rol,0.0005284106979767481,2.143325145757072e-05,0.9968902293815959
rod,0.0005284106979767481,2.143325145757072e-05,0.9969116626330534
 pregunta,0.0005268553656029369,2.1370164487538438e-05,0.996933032797541
 existen,0.0005236228927969933,2.12390498020394e-05,0.996954271847343
 foto,0.0005230425546566646,2.1215510283744803e-05,0.9969754873576268
íg,0.0005181375114868084,2.101655325264701e-05,0.9969965039108794
ida,0.0005181375114868084,2.101655325264701e-05,0.997017520464132
 vivien,0.0005181375114868084,2.101655325264701e-05,0.9970385370173845
ái,0.0005134786361421661,2.0827581214129368e-05,0.9970593645985987
 ig,0.0005134786361421661,2.0827581214129368e-05,0.9970801921798128
nor,0.0005134786361421661,2.0827581214129368e-05,0.9971010197610269
ancia,0.0005134786361421661,2.0827581214129368e-05,0.9971218473422411
ijo,0.0005128504619711921,2.0802101383730043e-05,0.9971426494436249
rno,0.0005061596378006718,2.0530709987881612e-05,0.9971631801536127
 realmente,0.0005057009402662516,2.051210442286213e-05,0.9971836922580356
 m,0.0005051550189299242,2.0489960909639632e-05,0.9972041822189452
 había,0.0005047672129163118,2.0474230827265563e-05,0.9972246564497725
 The,0.000503598177243793,2.042681271929026e-05,0.9972450832624918
books,0.000503598177243793,2.042681271929026e-05,0.9972655100752111
 sol,0.000503598177243793,2.042681271929026e-05,0.9972859368879304
 ra,0.0005019039221047631,2.035809080172283e-05,0.9973062949787321
 relación,0.0005008695576968905,2.0316135193069216e-05,0.9973266111139252
abe,0.0004999463446438313,2.0278688075531863e-05,0.9973468898020007
 gratis,0.000499641289934516,2.0266314529125427e-05,0.9973671561165298
 Ma,0.0004974299420913061,2.0176618437496036e-05,0.9973873327349673
hn,0.0004974299420913061,2.0176618437496036e-05,0.9974075093534047
oor,0.0004974299420913061,2.0176618437496036e-05,0.9974276859718422
 pobreza,0.0004970307445860114,2.016042629652505e-05,0.9974478463981387
giver,0.0004898426551667471,1.9868864962486022e-05,0.9974677152631012
 genere,0.0004890267811292274,1.9835771700992986e-05,0.9974875510348021
 impacto,0.0004890267811292274,1.9835771700992986e-05,0.9975073868065031
 respond,0.00048713991418480873,1.975923711560031e-05,0.9975271460436187
dura,0.0004864558134050597,1.9731488805259843e-05,0.997546877532424
 rom,0.0004780474340631848,1.9390430402250416e-05,0.9975662679628262
ju,0.0004775079588095347,1.9368548353285676e-05,0.9975856365111795
 dias,0.00047700020549443624,1.934795300099135e-05,0.9976049844641804
iq,0.00047634356630990257,1.932131858043005e-05,0.9976243057827608
san,0.00047608713308970135,1.9310917205681787e-05,0.9976436166999665
 Ci,0.000471922867000103,1.914200737365843e-05,0.9976627587073401
 persecución,0.00047107506543397903,1.9107619076407005e-05,0.9976818663264165
 demo,0.0004682381439841155,1.899254863776313e-05,0.9977008588750543
nios,0.0004682381439841155,1.899254863776313e-05,0.9977198514236921
RE,0.0004681158655633529,1.898758881361484e-05,0.9977388390125057
 dejar,0.0004677293525839394,1.8971911178943354e-05,0.9977578109236847
 campaña,0.0004664159797388932,1.891863850571171e-05,0.9977767295621903
 noticias,0.0004650708377504578,1.886407722109983e-05,0.9977955936394114
 Drama,0.00046458529080620805,1.8844382597598817e-05,0.997814438022009
ruch,0.00046448339708149433,1.8840249611964537e-05,0.9978332782716209
upa,0.00046448339708149433,1.8840249611964537e-05,0.9978521185212329
 fútbol,0.00046017726085015705,1.8665585281718766e-05,0.9978707841065146
 dina,0.0004583997470163332,1.8593486247547936e-05,0.9978893775927622
tch,0.000458019306624877,1.8578054927542648e-05,0.9979079556476897
cere,0.0004559482137362163,1.849404781935082e-05,0.9979264496955091
ica,0.00045510345734354216,1.8459783039599196e-05,0.9979449094785487
pal,0.00045486025157428925,1.8449918193129797e-05,0.9979633593967419
 grandes,0.00045405265953857494,1.84171608639484e-05,0.9979817765576058
uc,0.0004538451321423054,1.8408743193970084e-05,0.9980001853007997
ías,0.00044399821199476715,1.8009335088848613e-05,0.9980181946358886
side,0.00044363045966938923,1.7994418418739338e-05,0.9980361890543074
 om,0.0004433157543341319,1.7981653426260124e-05,0.9980541707077336
 doma,0.0004432446520888444,1.79787693962655e-05,0.9980721494771299
loc,0.00044247400314135,1.7947510542611696e-05,0.9980900969876725
 Ho,0.00043641014822891783,1.7701550103812815e-05,0.9981077985377763
olla,0.00043536525975157334,1.765916762070679e-05,0.9981254577053971
 matar,0.00043536525975157334,1.765916762070679e-05,0.9981431168730178
 Libertad,0.00043433186753342545,1.761725144574919e-05,0.9981607341244636
char,0.0004331884821030226,1.7570873755939766e-05,0.9981783049982196
dita,0.0004321028941708256,1.75268404325813e-05,0.9981958318386521
mel,0.00043077565108736354,1.747300515849982e-05,0.9982133048438107
 *,0.00043062851623152255,1.746703711437148e-05,0.998230771880925
anc,0.00042855204083025455,1.7382811682162693e-05,0.9982481546926072
 víctimas,0.00042613763362169265,1.7284879151613595e-05,0.9982654395717588
 game,0.00042613763362169265,1.7284879151613595e-05,0.9982827244509105
rga,0.00042613763362169265,1.7284879151613595e-05,0.9983000093300621
 horror,0.00042473431676626205,1.722795819382024e-05,0.9983172372882559
 visi,0.00042303730375491653,1.715912441218371e-05,0.9983343964126681
bili,0.00042303730375491653,1.715912441218371e-05,0.9983515555370802
 yok,0.0004218069159171798,1.7109217754317922e-05,0.9983686647548345
oan,0.0004218069159171798,1.7109217754317922e-05,0.9983857739725889
into,0.0004177358966706848,1.694409017546149e-05,0.9984027180627644
 implica,0.0004176574283175999,1.6940907363399643e-05,0.9984196589701277
 tenían,0.00041765742831759986,1.694090736339964e-05,0.9984365998774911
pera,0.00041765742831759986,1.694090736339964e-05,0.9984535407848545
tivo,0.00041765742831759986,1.694090736339964e-05,0.9984704816922179
zada,0.00041721223166123737,1.6922849417335295e-05,0.9984874045416352
pul,0.0004071541698206039,1.6514877040107648e-05,0.9985039194186753
ado,0.0004071541698206039,1.6514877040107648e-05,0.9985204342957155
 único,0.0004070474514885554,1.6510548360058807e-05,0.9985369448440755
 Ex,0.0004068902030197624,1.6504170090304115e-05,0.9985534490141659
perto,0.0004068902030197624,1.6504170090304115e-05,0.9985699531842562
las,0.00040562240377305044,1.6452745961011238e-05,0.9985864059302172
 Sr,0.00040502799674868584,1.642863578445703e-05,0.9986028345660016
Ó,0.0004019094113674428,1.6302140569799156e-05,0.9986191367065714
cq,0.0003991327547333776,1.618951457627343e-05,0.9986353262211477
 frío,0.0003979485481977463,1.6141481111862003e-05,0.9986514677022595
jal,0.0003947854441191469,1.60131801418728e-05,0.9986674808824014
 mm,0.0003929691906604502,1.5939509761541776e-05,0.998683420392163
bo,0.00038722954835400907,1.57066999465598e-05,0.9986991270921095
 NE,0.0003862834789536216,1.5668325736059412e-05,0.9987147954178456
rico,0.0003854677613292422,1.5635238818953757e-05,0.9987304306566646
ix,0.0003826034406111354,1.5519057018620462e-05,0.9987459497136831
ichte,0.00038260344061113533,1.551905701862046e-05,0.9987614687707017
ivi,0.0003823182057766687,1.5507487400603658e-05,0.9987769762581024
 sv,0.0003756025039097842,1.5235086922380664e-05,0.9987922113450247
bno,0.0003756025039097842,1.5235086922380664e-05,0.9988074464319471
rmal,0.0003756025039097842,1.5235086922380664e-05,0.9988226815188694
1,0.0003737390041351318,1.5159500149792255e-05,0.9988378410190192
ieron,0.0003707591677084565,1.5038632832609038e-05,0.9988528796518518
ua,0.0003647278361819326,1.4793991598570946e-05,0.9988676736434503
 30,0.0003628632319825036,1.4718360028604205e-05,0.998882392003479
 hacen,0.00036229501094888237,1.4695312001106433e-05,0.9988970873154801
 dy,0.0003614318505343464,1.4660300722410132e-05,0.9989117476162025
nki,0.0003614318505343464,1.4660300722410132e-05,0.9989264079169249
mu,0.00035010961194833123,1.4201051150806357e-05,0.9989406089680757
ari,0.0003435044065834238,1.3933132601736434e-05,0.9989545421006775
cia,0.0003435044065834238,1.3933132601736434e-05,0.9989684752332793
 identidad,0.0003391571490774079,1.375680032149681e-05,0.9989822320336007
 horas,0.0003360713667729322,1.3631635656344517e-05,0.9989958636692571
 be,0.00033268404503663385,1.349424003051831e-05,0.9990093579092876
 Dar,0.0003293316279138838,1.3358260196162782e-05,0.9990227161694838
 1000,0.00032236427068710327,1.307565214146575e-05,0.9990357918216253
 veces,0.00032236427068710327,1.307565214146575e-05,0.9990488674737668
cre,0.0003214756560946614,1.30396083973069e-05,0.999061907082164
so,0.0003182960248377866,1.2910637056393684e-05,0.9990748177192205
trucción,0.00031102552818946356,1.2615733142673547e-05,0.9990874334523632
par,0.0003110255281894635,1.2615733142673544e-05,0.9991000491855059
cial,0.0003110255281894635,1.2615733142673544e-05,0.9991126649186486
 escribir,0.00030997513926454953,1.2573127551904602e-05,0.9991252380462005
 lau,0.00030993987294964325,1.2571697089201514e-05,0.9991378097432897
rel,0.00030993987294964325,1.2571697089201514e-05,0.9991503814403789
ye,0.00030993987294964325,1.2571697089201514e-05,0.9991629531374682
vora,0.0003090536139987327,1.2535748893935747e-05,0.9991754888863621
 some,0.0003083617969726523,1.250768759930378e-05,0.9991879965739614
 muestra,0.00030337342637635416,1.230535066372812e-05,0.9992003019246252
 hab,0.00030195122678573945,1.224766378955011e-05,0.9992125495884148
ló,0.00030195122678573945,1.224766378955011e-05,0.9992247972522044
 sola,0.0002973371507743231,1.2060508889439848e-05,0.9992368577610938
brado,0.00029729320002453666,1.2058726171043858e-05,0.9992489164872649
 celebra,0.00029545986153581895,1.1984362792357573e-05,0.9992609008500573
ort,0.00029372563585639,1.1914019600568118e-05,0.9992728148696578
ps,0.0002859100063760129,1.159700415672202e-05,0.9992844118738146
ciendo,0.00028527105847994487,1.1571087325406629e-05,0.99929598296114
 1er,0.0002820732311051797,1.1441377918493255e-05,0.9993074243390585
 Papa,0.0002687066132944227,1.0899204791090365e-05,0.9993183235438496
 siguiente,0.00026498207501793276,1.074813107939411e-05,0.999329071674929
 ay,0.00026498207501793276,1.074813107939411e-05,0.9993398198060084
 pus,0.00026498207501793276,1.074813107939411e-05,0.9993505679370878
iste,0.00026498207501793276,1.074813107939411e-05,0.9993613160681671
cionó,0.0002545225992798805,1.0323876660499098e-05,0.9993716399448276
 Hi,0.0002529307861219753,1.0259309966793828e-05,0.9993818992547944
 grupo,0.0002492761943075391,1.011107340452605e-05,0.9993920103281989
jan,0.00024699056077571145,1.0018364156936832e-05,0.9994020286923558
ff,0.00024281243483225505,9.84889214527926e-06,0.9994118775845011
 opinion,0.00023974174456227392,9.724339639138066e-06,0.9994216019241402
sun,0.000235998226950566,9.572496092792774e-06,0.999431174420233
 Prime,0.0002291115621725718,9.29316106332439e-06,0.9994404675812963
 Ente,0.00022187968716025352,8.99982370993197e-06,0.9994494674050063
 mostrando,0.00022130894164244333,8.976673284991018e-06,0.9994584440782913
 humano,0.00022070987150073055,8.952373964335293e-06,0.9994673964522557
 EP,0.0002194320363923907,8.900542763144197e-06,0.9994762969950188
amh,0.0002182221838406154,8.85146905197962e-06,0.9994851484640708
 Nos,0.00021617918889175978,8.768601644803666e-06,0.9994939170657156
once,0.0002153445966541767,8.734749140754926e-06,0.9995026518148563
 algunas,0.0002120692515745759,8.601895481716232e-06,0.999511253710338
 gr,0.00021148321783950186,8.578124940251885e-06,0.9995198318352783
 so,0.00020784960749248665,8.430739422576703e-06,0.9995282625747008
 v,0.00020749479830784248,8.416347748632453e-06,0.9995366789224495
 Ivan,0.0002032658911330137,8.244815962436826e-06,0.9995449237384119
lassen,0.0002032658911330137,8.244815962436826e-06,0.9995531685543743
10,0.00020326589113301368,8.244815962436825e-06,0.9995614133703367
pan,0.00020244076960917675,8.211347606911159e-06,0.9995696247179435
 rei,0.0002009321309565774,8.150154614938094e-06,0.9995777748725585
vind,0.0002009321309565774,8.150154614938094e-06,0.9995859250271735
 feliz,0.00019967805594205856,8.099287164230232e-06,0.9995940243143377
on,0.00019786623927454152,8.025796747820044e-06,0.9996020501110856
 hub,0.00019542833823444586,7.92691126684641e-06,0.9996099770223524
 Nuevo,0.00019542449577288193,7.926755409962304e-06,0.9996179037777624
mán,0.0001919557495663564,7.786057066852249e-06,0.9996256898348292
 culpa,0.0001912483539487264,7.757363877613837e-06,0.9996334471987068
OR,0.0001912483539487264,7.757363877613837e-06,0.9996412045625844
ped,0.00019084837476363758,7.741140030358988e-06,0.9996489457026148
 noviembre,0.0001891714707016945,7.673121902475762e-06,0.9996566188245173
ht,0.00018796839913915074,7.62432323995779e-06,0.9996642431477573
 leer,0.00017415726490850963,7.06411975805815e-06,0.9996713072675153
bers,0.00017268779081898135,7.004515348473259e-06,0.9996783117828638
 Ba,0.00017028078436851502,6.9068830054673834e-06,0.9996852186658692
jó,0.00017028078436851502,6.9068830054673834e-06,0.9996921255488747
NA,0.00016082155828674635,6.523200441921933e-06,0.9996986487493166
 tenido,0.00015975081672271095,6.479769312923381e-06,0.9997051285186295
abia,0.00014940675413399412,6.060196250898483e-06,0.9997111887148804
 nova,0.00014923607309659322,6.053273132938041e-06,0.9997172419880134
drag,0.00014923607309659322,6.053273132938041e-06,0.9997232952611463
 45,0.00014905728895148643,6.046021338919917e-06,0.9997293412824853
 sí,0.00014690943579706884,5.958900701641309e-06,0.9997353001831869
 catalog,0.00012844956169525781,5.2101362935508735e-06,0.9997405103194804
 NA,0.00012844956169525781,5.2101362935508735e-06,0.9997457204557739
DI,0.00012844956169525781,5.2101362935508735e-06,0.9997509305920674
emi,0.00012816608484302248,5.1986379823326786e-06,0.9997561292300498
 6,0.00012323003835403002,4.998423403010346e-06,0.9997611276534527
 mor,0.00012154489910850919,4.9300712418437335e-06,0.9997660577246945
der,0.00012154489910850919,4.9300712418437335e-06,0.9997709877959363
 she,0.00012015703444679578,4.873777051742214e-06,0.999775861572988
male,0.00012015703444679578,4.873777051742214e-06,0.9997807353500398
 孩,0.00012015703444679578,4.873777051742214e-06,0.9997856091270915
 伪,0.00012015703444679578,4.873777051742214e-06,0.9997904829041432
 det,0.00011984762368780193,4.861226816429823e-06,0.9997953441309596
esto,0.00011984762368780193,4.861226816429823e-06,0.999800205357776
 nuestra,0.00011984762368780193,4.861226816429823e-06,0.9998050665845925
 sociedad,0.00011984762368780193,4.861226816429823e-06,0.9998099278114089
 CNN,0.00011890485054916807,4.8229863080049315e-06,0.9998147507977169
EE,0.00011890485054916807,4.8229863080049315e-06,0.9998195737840249
ES,0.00011248529578248659,4.562598068162775e-06,0.999824136382093
 Bunker,0.00011182048342826761,4.535632129708777e-06,0.9998286720142227
 Z,0.00011008554212948215,4.465259911161019e-06,0.9998331372741338
OP,0.00011008554212948215,4.465259911161019e-06,0.999837602534045
OT,0.00011008554212948215,4.465259911161019e-06,0.9998420677939561
 Beatriz,0.00011008554212948215,4.465259911161019e-06,0.9998465330538673
GM,0.00011008554212948215,4.465259911161019e-06,0.9998509983137784
ulle,0.00011008554212948215,4.465259911161019e-06,0.9998554635736896
 ima,0.00010946353099175862,4.440030064045348e-06,0.9998599036037537
 Ren,0.00010828068479895592,4.392051777490888e-06,0.9998642956555311
 abord,0.00010288919632633527,4.173363683917588e-06,0.9998684690192151
 sú,9.799163256372727e-05,3.974710030508621e-06,0.9998724437292457
